id_solicitud,Monto,Edad Solicitud,Genero,Dependientes,Ingresos,Egresos,Score CC,Deficit,IngresoPercapita,Odds,Mes inicial,Prediction,Incobrable
66689,4500,32,Femenino,0,12241,5007,620,6500,12241,5.3,1,0,0
156820,3500,45,Femenino,0,10418,8230,0,2100,10418,0.0,8,0,0
85756,3500,18,Femenino,0,11063,6638,510,4000,11063,2.1,5,1,1
71680,7000,46,Femenino,0,0,885,531,-800,0,2.6,2,1,0
100019,3500,59,Femenino,0,14220,9845,561,4000,14220,3.2,8,0,0
86415,6000,23,Femenino,3,11063,2765,687,7500,2765,8.3,5,0,0
94160,3500,54,Femenino,0,16499,9349,717,6500,16499,8.3,7,0,1
116577,4500,28,Femenino,2,8564,4817,530,3500,2854,2.6,12,0,0
168191,3500,20,Masculino,1,8285,3729,0,4399,4142,0.0,10,1,0
135606,5500,34,Femenino,0,15823,3164,423,12000,15823,1.2,4,0,0
107324,5500,53,Femenino,1,9764,8137,430,1500,4882,1.2,10,0,0
118976,3500,57,Femenino,0,9337,6366,564,2800,9337,3.2,1,0,0
71962,6000,49,Femenino,0,7746,5422,468,2100,7746,1.6,2,0,0
168320,4000,27,Femenino,3,0,8285,531,-8000,0,2.6,10,1,0
166266,5500,25,Masculino,0,36248,20713,399,15000,36248,0.9,10,0,1
132869,5500,33,Masculino,0,9493,4219,700,5000,9493,8.3,4,0,0
108315,3500,24,Femenino,1,6509,2169,600,4000,3254,4.6,10,0,1
102821,5500,34,Femenino,1,1089,2504,520,-1300,544,2.2,9,0,0
122514,5000,30,Femenino,2,7950,16960,555,-8500,2650,2.9,2,0,0
154684,4500,26,Femenino,3,8334,5209,416,3000,2083,1.2,8,0,0
66462,3500,51,Femenino,1,17926,4481,435,12000,8963,1.3,12,0,0
68204,3500,31,Femenino,2,8902,6677,682,2000,2967,8.3,1,0,0
67197,3500,42,Femenino,0,11128,0,0,10000,11128,0.0,1,0,1
75407,3500,30,Femenino,2,19867,11368,475,7700,6622,1.6,3,0,1
135344,3500,65,Femenino,0,6329,2109,516,4000,6329,2.1,4,0,1
146129,5500,51,Femenino,0,0,2632,495,-2500,0,1.9,6,1,1
216024,6500,30,Masculino,0,0,1513,406,-1500,0,0.9,6,1,0
129259,5500,67,Masculino,0,15855,8456,403,7000,15855,0.9,3,1,0
66643,3500,48,Femenino,0,8902,0,507,8000,8902,2.0,1,1,0
150265,17000,44,Masculino,2,23964,20838,448,3000,7988,1.3,7,0,0
108401,3500,66,Femenino,0,10849,0,481,10000,10849,1.8,10,0,1
86254,4500,18,Femenino,1,11063,4425,459,6000,5531,1.5,5,0,0
87066,3500,31,Femenino,0,5089,1327,591,3400,5089,4.0,5,0,0
128158,3500,31,Femenino,2,0,5285,466,-5000,0,1.6,3,0,0
112709,5500,49,Femenino,0,8624,5390,629,3000,8624,5.3,11,0,0
133477,3500,18,Masculino,1,0,5590,0,-5300,0,0.0,4,1,0
71136,6000,34,Femenino,0,13280,0,470,12000,13280,1.6,2,1,0
134033,5500,24,Masculino,0,0,2109,371,-2000,0,0.9,4,1,1
138806,7500,30,Masculino,2,0,5284,454,-5000,0,1.5,5,1,0
93561,3500,30,Masculino,0,8799,3299,689,5000,8799,8.3,7,0,0
142943,3500,43,Femenino,1,0,4211,410,-4000,0,1.2,6,0,1
85293,3500,53,Masculino,0,11063,8297,598,2500,11063,4.0,5,0,1
108238,4500,57,Femenino,0,16274,3363,461,11900,16274,1.5,10,0,0
120300,5500,39,Femenino,0,12732,8488,583,4000,12732,3.5,1,1,1
114857,5500,50,Femenino,0,10705,4282,481,6000,10705,1.8,12,1,0
111765,3500,51,Masculino,3,26951,17249,670,9000,6737,8.3,11,0,0
125410,3500,60,Femenino,0,8480,7420,652,1000,8480,6.1,2,0,0
118339,3500,51,Femenino,0,7427,3713,461,3500,7427,1.5,1,0,1
94223,4500,27,Femenino,0,10999,4399,422,6000,10999,1.2,7,0,0
100113,4500,54,Femenino,1,16408,8751,463,7000,8204,1.5,8,0,0
162489,3500,33,Masculino,1,3124,2082,0,1000,1562,0.0,9,1,0
83053,3500,42,Femenino,1,16374,3982,641,11200,8187,6.1,5,0,0
141609,3500,51,Femenino,0,0,4211,381,-4000,0,0.9,6,1,0
67025,6000,25,Femenino,2,7790,4006,577,3400,2596,3.5,1,0,0
110732,3500,53,Femenino,0,5390,3773,0,1500,5390,0.0,11,1,0
145486,5500,43,Femenino,2,3684,14739,464,-10500,1228,1.5,6,1,1
75304,3500,22,Femenino,0,8278,1876,0,5800,8278,0.0,3,0,0
111586,3500,34,Femenino,3,7762,5606,394,2000,1940,0.9,11,1,0
165131,5500,56,Femenino,0,10356,5178,489,5000,10356,1.8,10,0,0
87378,6000,65,Femenino,0,17683,7736,729,9000,17683,8.3,6,0,0
124349,5500,55,Masculino,2,9911,3392,463,6150,3303,1.5,2,0,1
98548,3500,42,Femenino,0,9298,8204,451,1000,9298,1.3,8,0,0
144365,5500,27,Masculino,3,0,10528,373,-10000,0,0.9,6,1,1
90028,3000,28,Femenino,1,9947,6631,690,3000,4973,8.3,6,0,0
128588,5500,49,Masculino,1,8244,10358,626,-2000,4122,5.3,3,0,0
152640,3500,35,Femenino,1,0,4167,622,-4000,0,5.3,7,0,0
120129,3500,40,Masculino,0,15385,4774,677,10000,15385,8.3,1,0,1
100990,11000,52,Femenino,0,13068,3811,603,8500,13068,4.6,9,0,0
155914,3500,34,Masculino,3,9585,6251,375,3200,2396,0.9,8,0,0
147230,5500,20,Femenino,3,3125,9377,649,-6000,781,6.1,7,0,0
187543,5500,30,Femenino,2,8194,6145,449,2000,2731,1.3,1,0,1
79144,9000,35,Femenino,1,13247,2207,435,10000,6623,1.3,4,0,1
102164,3500,52,Masculino,1,13068,4900,504,7500,6534,2.0,9,0,0
143916,4500,24,Femenino,0,0,2105,571,-2000,0,3.2,6,1,0
127393,3500,48,Masculino,0,10570,5073,534,5200,10570,2.6,3,0,1
102235,5500,53,Femenino,1,4356,2178,420,2000,2178,1.2,9,1,0
126086,7500,52,Femenino,0,0,2114,427,-2000,0,1.2,3,1,0
72104,2500,35,Femenino,0,1106,0,0,1000,1106,0.0,2,1,1
76513,3500,44,Masculino,0,0,5518,674,-5000,0,8.3,3,0,1
168529,3500,49,Masculino,2,0,10356,383,-10000,0,0.9,10,0,1
125928,3500,49,Femenino,0,12720,4240,479,8000,12720,1.8,2,0,0
124784,3500,24,Femenino,0,2332,1166,423,1100,2332,1.2,2,1,1
103122,5500,68,Femenino,2,19603,5445,441,13000,6534,1.3,9,0,0
100286,3000,23,Femenino,0,10938,0,570,10000,10938,3.2,8,0,0
109410,9000,49,Femenino,0,10780,2695,431,7500,10780,1.2,11,0,1
127759,3500,22,Femenino,1,14798,4228,625,10000,7399,5.3,3,0,0
158302,7500,27,Masculino,1,0,5000,404,-4800,0,0.9,8,0,0
145292,3500,22,Masculino,0,0,7369,511,-7000,0,2.1,6,1,1
74944,3500,52,Femenino,0,7174,1103,619,5500,7174,5.3,3,0,0
91554,5500,49,Femenino,2,9899,7919,540,1800,3299,2.75,7,0,0
127934,4500,42,Masculino,1,0,1374,449,-1300,0,1.3,3,1,0
99740,5500,46,Femenino,0,9845,5469,479,4000,9845,1.8,8,1,0
67198,7000,38,Femenino,1,10015,1669,370,7500,5007,0.9,1,0,0
100025,4500,35,Femenino,2,16408,8204,555,7500,5469,2.9,8,0,0
108520,11000,25,Femenino,0,17359,6509,440,10000,17359,1.3,10,0,0
151463,18000,59,Femenino,0,0,8335,420,-8000,0,1.2,7,0,0
157655,8000,21,Femenino,0,12502,15628,498,-3000,12502,1.9,8,0,0
138056,3500,30,Femenino,1,8454,5284,663,3000,4227,6.1,5,0,0
134266,3500,18,Femenino,0,0,9599,0,-9100,0,0.0,4,1,0
134248,4500,23,Masculino,0,5274,22679,456,-16500,5274,1.5,4,0,0
79368,3500,36,Femenino,0,9383,0,450,8500,9383,1.3,4,1,1
151238,3500,50,Femenino,1,6251,4167,0,2000,3125,0.0,7,0,1
199129,3500,21,Femenino,1,0,2036,440,-2000,0,1.3,3,0,1
145554,5500,54,Femenino,0,10528,7369,620,3000,10528,5.3,6,0,0
75112,4500,30,Femenino,1,8829,6622,488,2000,4414,1.8,3,0,0
123974,3500,18,Masculino,0,10600,5300,552,5000,10600,2.9,2,1,1
126142,3500,52,Masculino,0,14269,2642,463,11000,14269,1.5,3,0,0
139615,3500,42,Femenino,0,0,3170,497,-3000,0,1.9,5,1,1
97858,3500,26,Femenino,3,10938,3172,0,7100,2734,0.0,8,0,0
173079,5500,57,Femenino,0,0,5155,466,-5000,0,1.6,11,1,0
143558,6500,58,Femenino,0,0,1579,705,-1500,0,8.3,6,0,0
78051,3500,28,Femenino,2,0,2759,508,-2500,0,2.0,3,0,1
161309,3500,23,Femenino,1,0,8330,474,-8000,0,1.6,9,1,0
170964,5500,23,Masculino,0,0,2062,500,-2000,0,2.0,11,0,0
108056,4500,24,Femenino,0,15189,7594,461,7000,15189,1.5,10,0,1
94638,5500,34,Femenino,1,13199,7699,388,5000,6599,0.9,7,0,0
72715,4500,23,Femenino,0,7746,2766,463,4500,7746,1.5,2,0,0
86512,3500,54,Femenino,0,11063,1106,672,9000,11063,8.3,5,0,1
101398,5500,39,Femenino,2,10890,2722,457,7500,3630,1.5,9,0,1
98266,5500,60,Femenino,0,8641,0,507,7900,8641,2.0,8,1,0
129201,13000,22,Masculino,1,13741,5285,517,8000,6870,2.1,3,0,0
170479,7000,61,Femenino,0,15534,6421,453,8800,15534,1.5,10,0,0
108612,3500,48,Masculino,1,15949,5641,0,9500,7974,0.0,10,0,0
148697,5500,48,Femenino,0,8335,5209,542,3000,8335,2.75,7,0,0
75408,9000,46,Femenino,0,1103,0,515,1000,1103,2.1,3,1,1
122690,3500,51,Masculino,1,25971,24381,430,1500,12985,1.2,2,0,0
87834,8000,21,Femenino,0,6631,1657,367,4500,6631,0.9,6,0,1
86257,6000,47,Femenino,0,0,5531,0,-5000,0,0.0,5,0,0
115049,3000,23,Femenino,4,6958,2141,600,4500,1391,4.6,12,0,0
160599,5500,27,Femenino,1,0,8330,454,-8000,0,1.5,9,1,1
114628,3500,59,Femenino,0,13916,5352,430,8000,13916,1.2,12,0,0
118210,3500,37,Femenino,0,6366,0,417,6000,6366,1.2,1,1,1
122087,3500,60,Femenino,0,31801,6360,417,24000,31801,1.2,2,0,0
114351,4500,24,Femenino,0,8564,0,717,8000,8564,8.3,12,1,1
129691,3500,34,Masculino,0,0,5285,370,-5000,0,0.9,3,1,0
101764,5000,38,Femenino,2,10890,6534,569,4000,3630,3.2,9,0,0
72872,3500,19,Femenino,0,4426,2766,553,1500,4426,2.9,2,1,0
128657,5500,36,Femenino,1,13741,2114,559,11000,6870,2.9,3,0,0
77824,6000,25,Femenino,2,6622,4966,620,1500,2207,5.3,3,0,1
69401,3500,21,Femenino,0,11128,3895,0,6500,11128,0.0,1,0,0
166881,3500,32,Femenino,3,0,7767,494,-7500,0,1.9,10,0,1
155407,3500,41,Masculino,1,8334,3125,0,5000,4167,0.0,8,0,0
152770,5500,33,Femenino,3,0,5209,477,-5000,0,1.6,7,1,1
96719,3500,20,Masculino,0,7000,4922,0,1900,7000,0.0,8,1,0
102925,3500,64,Femenino,0,10890,7623,691,3000,10890,8.3,9,0,0
148894,8000,47,Femenino,1,15629,11461,0,4000,7814,0.0,7,0,0
78249,6000,23,Masculino,0,16556,16556,557,0,16556,2.9,3,1,0
155108,5500,62,Masculino,2,0,8334,518,-8000,0,2.1,8,1,0
191645,3500,50,Femenino,0,0,3575,545,-3500,0,2.75,2,1,0
176094,15500,23,Femenino,0,0,1540,553,-1500,0,2.9,12,1,1
74561,6000,61,Masculino,1,8829,4414,464,4000,4414,1.5,3,0,1
85135,4000,55,Femenino,0,8850,7191,408,1500,8850,1.2,5,0,0
74071,11500,34,Masculino,0,19920,2213,413,16000,19920,1.2,2,0,1
134783,3500,38,Femenino,1,0,6856,507,-6500,0,2.0,4,1,0
113575,4000,37,Femenino,0,8564,4282,439,4000,8564,1.3,12,1,0
141917,3500,42,Masculino,1,0,8422,566,-8000,0,3.2,6,1,1
163454,5500,44,Femenino,0,14058,9892,410,4000,14058,1.2,9,0,0
157365,5500,30,Femenino,2,0,7814,477,-7500,0,1.6,8,1,0
124035,3500,19,Femenino,0,12720,6360,300,6000,12720,0.9,2,0,1
146197,8500,62,Femenino,0,11054,3684,468,7000,11054,1.6,6,0,1
126556,3500,18,Masculino,1,0,6870,0,-6500,0,0.0,3,1,0
147653,3500,32,Masculino,2,0,2604,487,-2500,0,1.8,7,1,0
127821,3500,37,Femenino,1,6342,3699,646,2500,3171,6.1,3,0,0
71007,4500,55,Femenino,0,6640,0,439,6000,6640,1.3,2,1,0
159053,5000,54,Femenino,1,0,1250,532,-1200,0,2.6,8,1,0
160330,4500,28,Femenino,1,10413,5727,524,4500,5206,2.2,9,0,0
94212,3500,18,Masculino,0,10999,10999,0,0,10999,0.0,7,0,0
111121,4500,22,Femenino,2,14230,6468,471,7200,4743,1.6,11,0,0
148920,5500,27,Femenino,1,9627,5574,383,3890,4813,0.9,7,0,0
188065,9500,37,Femenino,1,0,5107,545,-5000,0,2.75,2,0,1
212782,3500,52,Femenino,1,0,12111,390,-12000,0,0.9,6,0,0
147982,3500,35,Femenino,2,0,3334,644,-3200,0,6.1,7,0,0
110672,5500,22,Femenino,1,7007,2695,0,4000,3503,0.0,11,0,0
108527,5500,42,Femenino,0,9439,0,481,8700,9439,1.8,10,1,1
71703,6000,37,Femenino,3,7746,4426,483,3000,1936,1.8,2,1,1
91615,4500,23,Femenino,0,8799,1979,0,6200,8799,0.0,7,0,0
74296,4500,26,Femenino,0,23240,0,425,21000,23240,1.2,2,1,0
217747,5500,58,Femenino,2,0,3280,514,-3250,0,2.1,6,1,0
108427,3500,68,Masculino,0,20614,3037,417,16200,20614,1.2,10,0,0
140595,3500,55,Femenino,0,0,1056,614,-1000,0,4.6,5,0,0
99547,5500,44,Femenino,2,14220,968,563,12115,4740,3.2,8,0,1
89722,8000,30,Femenino,0,13262,3315,406,9000,13262,0.9,6,0,0
102564,3500,42,Femenino,0,16335,8712,457,7000,16335,1.5,9,1,0
148409,5500,54,Femenino,0,0,2083,529,-2000,0,2.6,7,1,0
119178,5000,34,Femenino,1,8488,4244,488,4000,4244,1.8,1,1,1
90380,3500,18,Femenino,0,8841,3315,0,5000,8841,0.0,6,1,1
144628,3500,22,Masculino,2,10528,5264,564,5000,3509,3.2,6,0,0
113496,3500,26,Masculino,0,10705,5352,423,5000,10705,1.2,12,1,0
142188,5500,24,Femenino,1,13687,7369,524,6000,6843,2.2,6,0,0
136413,5500,43,Femenino,1,0,12682,468,-12000,0,1.6,5,0,1
120231,5500,39,Femenino,2,12732,5305,433,7000,4244,1.2,1,0,0
83815,4500,50,Femenino,1,13276,4425,515,8000,6638,2.1,5,0,0
131329,3500,36,Femenino,0,11603,10759,524,800,11603,2.2,4,0,0
133590,5500,59,Masculino,1,15823,8439,497,7000,7911,1.9,4,0,0
99330,5500,45,Femenino,0,10938,0,438,10000,10938,1.3,8,1,1
115817,3500,33,Femenino,0,6209,0,514,5800,6209,2.1,12,1,1
73196,3500,18,Masculino,0,1770,885,0,800,1770,0.0,2,0,1
127584,5500,37,Femenino,0,12684,3171,431,9000,12684,1.2,3,1,0
157891,5500,43,Masculino,1,14065,3646,379,10000,7032,0.9,8,0,1
67374,3500,27,Femenino,0,6454,6677,420,-200,6454,1.2,1,0,0
138809,5500,24,Femenino,1,0,5284,477,-5000,0,1.6,5,1,1
134021,5500,65,Masculino,0,0,1582,541,-1500,0,2.75,4,0,1
81542,3500,19,Femenino,0,6513,3035,392,3150,6513,0.9,4,1,0
116541,3500,30,Masculino,2,10169,4282,383,5500,3389,0.9,12,0,1
133980,5500,20,Masculino,0,15823,7911,382,7500,15823,0.9,4,0,0
94177,5500,31,Masculino,0,9349,8799,402,500,9349,0.9,7,0,0
123902,3500,48,Masculino,0,12720,6360,0,6000,12720,0.0,2,0,0
113015,3500,18,Femenino,0,8624,0,629,8000,8624,5.3,11,1,0
123866,3500,37,Femenino,1,10388,5512,641,4600,5194,6.1,2,0,0
100525,3500,45,Femenino,1,3837,218,655,3308,1918,6.1,8,0,0
105851,3500,27,Femenino,0,9981,0,453,9200,9981,1.5,10,1,0
67603,3500,44,Femenino,0,0,13354,410,-12000,0,1.2,1,1,0
128518,3500,26,Femenino,0,15855,12684,495,3000,15855,1.9,3,1,0
76921,7000,62,Femenino,1,16556,5518,445,10000,8278,1.3,3,0,0
162717,3500,36,Femenino,2,0,8226,483,-7900,0,1.8,9,1,1
170221,5500,29,Masculino,1,0,3728,528,-3600,0,2.2,10,0,1
131949,3500,20,Femenino,0,0,3375,474,-3200,0,1.6,4,1,1
67491,3500,20,Femenino,2,9125,1446,562,6900,3041,3.2,1,0,0
85962,5500,36,Femenino,0,9072,1217,660,7100,9072,6.1,5,0,1
117100,4500,38,Femenino,1,10610,5305,610,5000,5305,4.6,1,0,0
126101,11000,44,Femenino,0,8480,0,433,8000,8480,1.2,2,1,0
96472,11000,39,Masculino,5,13126,4375,508,8000,2187,2.0,8,0,0
116539,3500,33,Femenino,0,10705,6637,675,3800,10705,8.3,12,0,0
69516,6000,33,Femenino,2,6120,1112,413,4500,2040,1.2,1,0,0
146439,4000,32,Masculino,1,12503,4167,497,8000,6251,1.9,7,0,0
158538,3500,37,Femenino,3,0,4790,433,-4600,0,1.2,9,1,1
115974,5500,37,Masculino,0,23551,14987,536,8000,23551,2.6,12,0,1
133408,3500,22,Masculino,0,0,7384,0,-7000,0,0.0,4,1,0
118963,5500,66,Femenino,0,9549,0,492,9000,9549,1.9,1,0,1
81976,3500,33,Masculino,1,14903,5519,452,8500,7451,1.5,4,0,1
139792,5500,25,Femenino,0,0,6341,492,-6000,0,1.9,5,1,0
98834,4000,34,Masculino,2,10938,4375,677,6000,3646,8.3,8,0,0
85433,6000,26,Femenino,0,7744,940,581,6150,7744,3.5,5,0,0
166572,3500,49,Femenino,1,4660,2589,495,2000,2330,1.9,10,0,1
125865,3500,57,Masculino,1,21200,13250,521,7500,10600,2.2,2,0,0
80556,3500,40,Femenino,2,8831,3311,609,5000,2943,4.6,4,0,1
205610,5000,46,Femenino,2,0,4059,517,-4000,0,2.1,4,1,1
136924,5500,40,Masculino,0,12682,4227,477,8000,12682,1.6,5,1,0
77624,3500,18,Femenino,0,7726,0,0,7000,7726,0.0,3,0,0
141040,11000,45,Femenino,0,12634,6317,487,6000,12634,1.8,6,0,1
77448,3500,43,Masculino,2,9492,1434,746,7300,3164,8.3,3,0,0
106109,2500,47,Femenino,0,13887,7052,448,6300,13887,1.3,10,0,0
80925,4500,59,Femenino,0,8831,4415,437,4000,8831,1.3,4,0,1
104709,3500,50,Masculino,1,8167,1415,705,6200,4083,8.3,9,0,0
75480,3500,40,Femenino,0,17659,0,440,16000,17659,1.3,3,0,1
70211,3500,39,Femenino,0,8902,0,0,8000,8902,0.0,1,1,1
86421,6000,57,Femenino,0,8297,2765,656,5000,8297,6.1,5,0,0
139831,3500,67,Femenino,0,0,9475,487,-9000,0,1.8,6,1,1
90117,3500,36,Masculino,1,16578,2763,0,12500,8289,0.0,6,0,1
120582,3500,25,Femenino,0,14748,2970,460,11100,14748,1.5,1,1,0
105093,5500,26,Masculino,0,10394,6509,405,3580,10394,0.9,10,0,0
76273,3500,33,Femenino,0,11037,0,607,10000,11037,4.6,3,1,0
129417,4500,24,Femenino,0,9513,7399,559,2000,9513,2.9,3,1,1
127292,3500,38,Masculino,2,9513,4228,413,5000,3171,1.2,3,0,0
124332,3500,35,Femenino,0,15052,4452,583,10000,15052,3.5,2,0,0
100813,9000,34,Femenino,1,17424,5445,433,11000,8712,1.2,9,0,0
118784,4000,35,Masculino,1,10610,4244,491,6000,5305,1.9,1,0,0
145002,5500,56,Masculino,0,0,3684,418,-3500,0,1.2,6,1,1
94031,3500,37,Femenino,1,14299,6599,0,7000,7149,0.0,7,0,0
100633,5500,33,Femenino,0,0,0,498,0,0,1.9,8,1,0
112535,3500,56,Femenino,1,11319,3773,482,7000,5659,1.8,11,0,0
135783,5500,60,Femenino,0,0,11625,532,-11000,0,2.6,5,0,1
76083,3500,39,Femenino,0,7726,0,387,7000,7726,0.9,3,0,1
88168,4500,36,Femenino,1,8841,4420,514,4000,4420,2.1,6,0,0
113900,3500,21,Femenino,0,9741,0,555,9100,9741,2.9,12,1,1
170229,6500,31,Femenino,0,0,13463,406,-13000,0,0.9,10,1,0
155750,3500,44,Femenino,0,8334,5209,0,3000,8334,0.0,8,0,1
76654,3500,44,Masculino,2,12141,0,515,11000,4047,2.1,3,1,0
111291,3500,30,Femenino,1,0,431,662,-400,0,6.1,11,0,1
89741,3500,61,Femenino,0,11052,7736,498,3000,11052,1.9,6,0,0
110539,3500,18,Femenino,0,9163,4312,593,4500,9163,4.0,11,1,0
185870,7500,53,Masculino,0,0,5224,489,-5100,0,1.8,1,0,0
152954,3500,46,Masculino,2,0,2604,533,-2500,0,2.6,8,1,0
87945,6000,50,Femenino,0,17683,8841,543,8000,17683,2.75,6,0,0
151893,5500,35,Femenino,2,0,6,576,-6,0,3.5,7,0,0
123597,3500,56,Femenino,0,10600,7950,447,2500,10600,1.3,2,0,0
73076,4000,55,Femenino,0,9628,199,598,8520,9628,4.0,2,1,1
118456,3500,56,Femenino,0,12732,0,581,12000,12732,3.5,1,0,1
121720,3500,31,Femenino,0,8488,0,438,8000,8488,1.3,1,1,1
72977,3500,32,Masculino,2,11066,2833,518,7440,3688,2.1,2,0,0
114910,3500,29,Femenino,3,13274,4924,513,7800,3318,2.1,12,1,1
97641,3500,29,Femenino,1,10938,5469,480,5000,5469,1.8,8,0,0
142323,5500,32,Masculino,1,0,5264,413,-5000,0,1.2,6,1,1
104913,3500,40,Femenino,0,19603,5445,653,13000,19603,6.1,9,0,0
94596,3500,48,Femenino,2,21998,3299,486,17000,7332,1.8,7,0,0
82815,12500,57,Femenino,0,9957,2987,487,6300,9957,1.8,5,0,0
115358,4500,47,Femenino,0,22480,3211,390,18000,22480,0.9,12,0,0
116399,5500,49,Femenino,0,17128,7493,407,9000,17128,1.2,12,0,0
102645,3500,23,Masculino,0,13068,4138,542,8200,13068,2.75,9,0,1
78898,4500,23,Femenino,1,8829,2759,483,5500,4414,1.8,3,0,1
126929,3500,30,Femenino,4,13741,3171,537,10000,2748,2.6,3,1,0
150721,5500,27,Masculino,1,10419,4324,465,5850,5209,1.5,7,0,0
142078,7500,50,Femenino,0,0,7896,429,-7500,0,1.2,6,1,1
131355,3500,52,Femenino,0,9493,3692,483,5500,9493,1.8,4,0,0
158294,3500,33,Femenino,0,7293,4167,451,3000,7293,1.3,8,1,0
73679,3500,48,Femenino,1,7193,3873,607,3000,3596,4.6,2,1,0
177180,9500,38,Femenino,1,15408,3081,410,12000,7704,1.2,12,0,0
126398,8500,44,Femenino,0,21140,3171,453,17000,21140,1.5,3,0,0
94369,5500,48,Femenino,1,11549,4949,0,6000,5774,0.0,7,0,0
89315,3500,37,Femenino,1,13262,5526,503,7000,6631,2.0,6,0,0
127723,5500,60,Femenino,0,8456,2642,461,5500,8456,1.5,3,0,0
84590,3500,32,Masculino,0,17701,6638,0,10000,17701,0.0,5,0,1
140192,3500,36,Femenino,2,0,6341,650,-6000,0,6.1,5,0,0
130982,4500,24,Masculino,0,16667,2637,438,13300,16667,1.3,4,0,0
163672,10500,55,Masculino,1,9372,4998,743,4200,4686,8.3,9,0,0
119799,5500,54,Femenino,0,10610,4244,655,6000,10610,6.1,1,0,0
125614,3500,49,Masculino,1,10600,4558,548,5700,5300,2.75,2,0,0
80761,4500,50,Femenino,0,14351,0,504,13000,14351,2.0,4,1,0
109189,3500,60,Femenino,0,7052,3254,555,3500,7052,2.9,10,0,1
68757,6000,44,Femenino,0,7567,0,666,6800,7567,8.3,1,0,0
156551,3500,39,Femenino,2,0,8334,542,-8000,0,2.75,8,1,0
101864,5500,22,Femenino,0,7078,2722,427,4000,7078,1.2,9,0,1
142432,5500,22,Masculino,0,11581,7369,557,4000,11581,2.9,6,1,0
108012,3500,40,Masculino,0,16274,8679,456,7000,16274,1.5,10,0,0
142152,5500,23,Masculino,0,0,5264,523,-5000,0,2.2,6,1,1
111286,5500,46,Masculino,3,2587,9702,472,-6600,646,1.6,11,1,0
109894,5500,43,Femenino,0,10780,0,595,10000,10780,4.0,11,1,1
177031,8500,33,Masculino,0,0,2054,565,-2000,0,3.2,12,0,1
114361,3500,49,Femenino,0,8564,5352,630,3000,8564,5.3,12,0,0
95581,3500,18,Masculino,0,7919,5389,0,2300,7919,0.0,7,1,0
121972,4500,20,Femenino,0,10610,5305,404,5000,10610,0.9,1,1,1
140619,3500,34,Femenino,1,6341,10568,423,-4000,3170,1.2,5,0,0
86496,3500,20,Femenino,0,5421,0,630,4900,5421,5.3,5,0,1
148568,5000,22,Masculino,1,19797,11461,393,8000,9898,0.9,7,1,0
88975,2500,52,Femenino,1,0,13262,578,-12000,0,3.5,6,0,1
100980,3500,59,Masculino,0,8712,2178,442,6000,8712,1.3,9,0,0
113412,3500,51,Femenino,0,8028,3853,561,3900,8028,3.2,12,0,0
120932,3500,42,Femenino,2,15915,4244,516,11000,5305,2.1,1,0,0
155246,3500,40,Masculino,0,0,7814,499,-7500,0,1.9,8,1,0
72341,4500,18,Femenino,0,4426,2213,618,2000,4426,5.3,2,1,0
134848,3500,28,Femenino,2,10548,5274,468,5000,3516,1.6,4,0,0
106092,3500,44,Femenino,1,18444,11609,526,6300,9222,2.2,10,0,0
125686,4500,34,Masculino,1,16960,4240,431,12000,8480,1.2,2,0,0
68902,3500,43,Femenino,0,8902,0,453,8000,8902,1.5,1,1,1
128321,3500,51,Femenino,0,0,9513,592,-9000,0,4.0,3,0,0
144221,5000,44,Femenino,1,0,5264,438,-5000,0,1.3,6,1,0
71627,3500,38,Femenino,0,11066,5533,568,5000,11066,3.2,2,1,0
108980,3500,43,Masculino,1,13019,6509,565,6000,6509,3.2,10,0,1
150539,3500,32,Femenino,1,16669,5209,468,11000,8334,1.6,8,0,0
211354,6500,31,Femenino,1,0,3542,543,-3500,0,2.75,5,1,1
83096,6000,60,Femenino,0,11063,0,499,10000,11063,1.9,5,1,1
94408,4500,22,Femenino,0,8799,2749,452,5500,8799,1.5,7,0,1
123893,3500,44,Masculino,2,7632,2120,744,5200,2544,8.3,2,0,0
149673,3500,46,Femenino,1,0,4167,504,-4000,0,2.0,7,1,1
89018,6000,43,Femenino,0,9947,7736,457,2000,9947,1.5,6,1,0
132933,6500,26,Masculino,1,0,7384,665,-7000,0,8.3,4,1,1
117298,3500,18,Masculino,0,6209,4175,0,1900,6209,0.0,12,1,1
126582,3500,31,Femenino,0,19026,10570,561,8000,19026,3.2,3,0,1
123710,6500,40,Masculino,0,9540,3180,423,6000,9540,1.2,2,1,0
74189,6000,26,Femenino,0,7746,5533,497,2000,7746,1.9,2,0,1
143699,3500,30,Masculino,1,0,5790,500,-5500,0,2.0,6,1,1
124291,3500,33,Masculino,2,3180,1590,586,1500,1060,4.0,2,1,1
129873,3500,43,Femenino,0,0,4228,437,-4000,0,1.3,3,1,0
172196,5000,36,Femenino,2,0,4124,457,-4000,0,1.5,11,1,0
68456,3500,23,Femenino,0,6677,0,0,6000,6677,0.0,1,0,1
139549,3500,25,Femenino,2,0,5706,475,-5400,0,1.6,5,0,1
119408,4500,28,Femenino,1,10610,6366,0,4000,5305,0.0,1,0,1
175828,3500,27,Masculino,2,0,8249,445,-8000,0,1.3,11,1,1
141459,3500,47,Femenino,1,21057,7369,371,13000,10528,0.9,6,0,0
143031,4500,41,Masculino,2,0,6317,585,-6000,0,4.0,6,0,0
